Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео,day,month,hour_min,loss,anomaly
151.0,0.0709462165832519,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:10,13,4,7.916666666666667,0.0016186349,False
152.0,0.0428109169006347,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:10,13,4,7.916666666666667,0.00096203666,False
153.0,0.0417330265045166,960.0,540.0,25.0,h264,1518.5849609375,2024-04-13 07:55:10,13,4,7.916666666666667,0.0010200238,False
153.99999999999955,0.0454118251800537,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.0008806215,False
155.0,0.073721170425415,960.0,540.0,25.0,h264,3037.525390625,2024-04-13 07:55:11,13,4,7.916666666666667,0.0017053417,False
156.0,0.0427997112274169,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.0009589674,False
157.0,0.0408442020416259,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.001079674,False
157.99999999999955,0.0740718841552734,960.0,540.0,25.0,h264,3036.5849609375,2024-04-13 07:55:11,13,4,7.916666666666667,0.0017120766,False
159.0,0.0447392463684082,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.00088824786,False
160.0,0.0428919792175293,960.0,540.0,25.0,h264,1519.640625,2024-04-13 07:55:11,13,4,7.916666666666667,0.0009496254,False
161.0,0.0400009155273437,960.0,540.0,25.0,h264,1662.4169921875,2024-04-13 07:55:11,13,4,7.916666666666667,0.00100096,False
162.0,0.0759639739990234,960.0,540.0,25.0,h264,2892.939453125,2024-04-13 07:55:11,13,4,7.916666666666667,0.0012626115,False
163.0,0.0415480136871337,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.0010237386,False
163.99999999999955,0.0429320335388183,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.0009458923,False
165.0,0.0772018432617187,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:11,13,4,7.916666666666667,0.0018408333,False
166.0,0.0810170173645019,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:11,13,4,7.916666666666667,0.0020018741,False
167.0,0.0414550304412841,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.0010268032,False
167.99999999999955,0.0713891983032226,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:11,13,4,7.916666666666667,0.0016137746,False
169.0,0.0433809757232666,960.0,540.0,25.0,h264,1518.642578125,2024-04-13 07:55:11,13,4,7.916666666666667,0.00092236244,False
170.0,0.0439748764038085,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:11,13,4,7.916666666666667,0.00089979096,False
171.0,0.0729908943176269,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:11,13,4,7.916666666666667,0.0016627784,False
171.99999999999955,0.0431210994720459,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0009306102,False
173.0,0.0452220439910888,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0008670679,False
174.0,0.0764117240905761,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0017941538,False
175.0,0.0437042713165283,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.00090512447,False
176.0,0.077888011932373,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.001854959,False
177.0,0.0485548973083496,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0008758202,False
177.99999999999955,0.066331148147583,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0015245742,False
179.0,0.0461719036102294,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.00085360487,False
180.0,0.0409431457519531,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0010551937,False
181.0,0.0740318298339843,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0016913796,False
181.99999999999955,0.0400009155273437,960.0,540.0,25.0,h264,2660.2646484375,2024-04-13 07:55:12,13,4,7.916666666666667,0.0014225999,False
183.0,0.0904982089996337,960.0,540.0,25.0,h264,1895.9853515625,2024-04-13 07:55:12,13,4,7.916666666666667,0.0019450397,False
184.0,0.0742609500885009,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0016968383,False
185.0,0.071260929107666,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0015965537,False
186.0,0.0419549942016601,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0009814085,False
187.0,0.0546739101409912,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:12,13,4,7.916666666666667,0.0011707402,False
188.0,0.0647659301757812,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:12,13,4,7.916666666666667,0.0015150392,False
189.0,0.0442521572113037,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:13,13,4,7.916666666666667,0.00087584095,False
190.0,0.0768280029296875,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:13,13,4,7.916666666666667,0.0017942749,False
191.0,0.0468161106109619,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:13,13,4,7.916666666666667,0.0008451329,False
191.99999999999955,0.0828220844268798,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:13,13,4,7.916666666666667,0.0020719857,False
193.0,0.079723834991455,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:13,13,4,7.916666666666667,0.0019102421,False
194.0,0.0400009155273437,960.0,540.0,25.0,h264,2010.5595703125,2024-04-13 07:55:13,13,4,7.916666666666667,0.0009384641,False
195.0,0.0400061607360839,960.0,540.0,25.0,h264,1971.328125,2024-04-13 07:55:13,13,4,7.916666666666667,0.00094350334,False
195.99999999999955,0.0712137222290039,960.0,540.0,25.0,h264,2093.1123046875,2024-04-13 07:55:13,13,4,7.916666666666667,0.0007962736,False
197.0,0.0454692840576171,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:13,13,4,7.916666666666667,0.00084510416,False
198.0,0.07393479347229,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:13,13,4,7.916666666666667,0.0016708928,False
199.0,0.0522890090942382,960.0,540.0,25.0,h264,1518.75,2024-04-13 07:55:13,13,4,7.916666666666667,0.0010255959,False
200.0,0.0661571025848388,960.0,540.0,25.0,h264,3037.5,2024-04-13 07:55:13,13,4,7.916666666666667,0.0015063283,False
