Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт,Опорный кадр,Текущая секунда
2379,1712879449.030889,1920,1080,60,h264,3004857.4592064046,False,2365.051259994507
2380,1712879449.040482,1920,1080,60,h264,3005388.5853875927,True,2365.6268405914307
2381,1712879449.0623848,1920,1080,60,h264,3004981.477043107,False,2366.94100856781
2382,1712879449.089921,1920,1080,60,h264,3004146.0638770014,True,2368.59317779541
2383,1712879449.092225,1920,1080,60,h264,3005231.3185909307,False,2368.7314224243164
2384,1712879449.123987,1920,1080,60,h264,3004075.0367647093,True,2370.6371355056763
2385,1712879449.132637,1920,1080,60,h264,3004676.792765571,False,2371.1561393737793
2386,1712879449.1425579,1920,1080,60,h264,3005181.672726725,True,2371.751389503479
2387,1712879449.163689,1920,1080,60,h264,3004834.363025462,False,2373.0192518234253
2388,1712879449.178719,1920,1080,60,h264,3004950.70982302,True,2373.921060562134
2389,1712879449.196098,1920,1080,60,h264,3004888.6429805574,False,2374.963803291321
2390,1712879449.207676,1920,1080,60,h264,3005266.8858893597,True,2375.658473968506
2391,1712879449.241809,1920,1080,60,h264,3003934.200433524,False,2377.7064514160156
2392,1712879449.2444422,1920,1080,60,h264,3004990.3423922304,True,2377.8644514083862
2393,1712879449.264597,1920,1080,60,h264,3004718.0097816675,False,2379.0737342834473
2394,1712879449.279626,1920,1080,60,h264,3004834.194994043,True,2379.975471496582
2395,1712879449.297483,1920,1080,60,h264,3004736.1419367804,False,2381.046895980835
2396,1712879449.3216572,1920,1080,60,h264,3004160.1732102036,True,2382.4973487854004
2397,1712879449.332953,1920,1080,60,h264,3004558.7680403255,False,2383.175096511841
2398,1712879449.341233,1920,1080,60,h264,3005185.2436069036,True,2383.671898841858
2399,1712879449.370938,1920,1080,60,h264,3004191.65243163,False,2385.454201698303
2400,1712879449.378099,1920,1080,60,h264,3004902.1734701646,True,2385.883855819702
2401,1712879449.407166,1920,1080,60,h264,3003957.8753117537,False,2387.627878189087
2402,1712879449.430316,1920,1080,60,h264,3003461.224330475,True,2389.016876220703
2403,1712879449.432657,1920,1080,60,h264,3004534.452963754,False,2389.157338142395
2404,1712879449.44646,1920,1080,60,h264,3004742.6917635924,True,2389.9855184555054
2405,1712879449.462005,1920,1080,60,h264,3004819.4321878594,False,2390.9182119369507
2406,1712879449.47414,1920,1080,60,h264,3005153.1645493223,True,2391.6463136672974
2407,1712879449.4944692,1920,1080,60,h264,3004869.1686080177,False,2392.8660678863525
2408,1712879449.516014,1920,1080,60,h264,3004493.922669541,True,2394.158763885498
2409,1712879449.525301,1920,1080,60,h264,3005041.7293625353,False,2394.715976715088
2410,1712879449.554664,1920,1080,60,h264,3004078.556038052,True,2396.4777517318726
2411,1712879449.563352,1920,1080,60,h264,3004670.955030652,False,2396.999044418335
2412,1712879449.5808032,1920,1080,60,h264,3004604.194260444,True,2398.0461072921753
2413,1712879449.598254,1920,1080,60,h264,3004537.509679732,False,2399.093155860901
2414,1712879449.613822,1920,1080,60,h264,3004612.301483166,True,2400.0272369384766
2415,1712879449.624147,1920,1080,60,h264,3005080.7730737864,False,2400.646734237671
2416,1712879449.6539898,1920,1080,60,h264,3004083.940765664,True,2402.4373054504395
2417,1712879449.657501,1920,1080,60,h264,3005063.3224222492,False,2402.647976875305
2418,1712879449.691023,1920,1080,60,h264,3003791.54840188,True,2404.6593046188354
2419,1712879449.698518,1920,1080,60,h264,3004471.4311829936,False,2405.1090002059937
2420,1712879449.7121,1920,1080,60,h264,3004694.87205078,True,2405.9239196777344
2421,1712879449.753369,1920,1080,60,h264,3002845.481346596,False,2408.4000635147095
2422,1712879449.7632372,1920,1080,60,h264,3003346.9496156056,True,2408.9921522140503
2423,1712879449.7664142,1920,1080,60,h264,3004348.741214493,False,2409.182767868042
2424,1712879449.78208,1920,1080,60,h264,3004415.9817298916,True,2410.1227140426636
2425,1712879449.7952352,1920,1080,60,h264,3004670.888773702,False,2410.912027359009
2426,1712879449.8151171,1920,1080,60,h264,3004422.83096882,True,2412.1049451828003
2427,1712879449.8232682,1920,1080,60,h264,3005051.46187884,False,2412.5940084457397
2428,1712879449.894944,1920,1080,60,h264,3000939.830295716,True,2416.894555091858
2429,1712879449.8970041,1920,1080,60,h264,3002021.7569335783,False,2417.018165588379
2430,1712879449.8991401,1920,1080,60,h264,3003097.9211262637,True,2417.146325111389
2431,1712879449.903929,1920,1080,60,h264,3003976.1649843254,False,2417.433657646179
2432,1712879449.9119701,1920,1080,60,h264,3004611.695635459,True,2417.9161262512207
2433,1712879449.967607,1920,1080,60,h264,3001702.43921872,False,2421.2543392181396
2434,1712879449.970371,1920,1080,60,h264,3002730.0114283175,True,2421.420178413391
2435,1712879449.973971,1920,1080,60,h264,3003695.2330342084,False,2421.6361713409424
2436,1712879449.9857202,1920,1080,60,h264,3004053.774962599,True,2422.34112739563
2437,1712879449.99327,1920,1080,60,h264,3004724.5667555034,False,2422.7941131591797
2438,1712879450.020025,1920,1080,60,h264,3003966.639916133,True,2424.3994188308716
2439,1712879450.027487,1920,1080,60,h264,3004643.401588591,False,2424.847140312195
2440,1712879450.058236,1920,1080,60,h264,3003589.5494204815,True,2426.6920709609985
2441,1712879450.0650518,1920,1080,60,h264,3004313.727012419,False,2427.10102558136
2442,1712879450.080899,1920,1080,60,h264,3004367.014699616,True,2428.051857948303
2443,1712879450.098151,1920,1080,60,h264,3004316.011715254,False,2429.0869760513306
2444,1712879450.1133661,1920,1080,60,h264,3004416.141493062,True,2429.999885559082
2445,1712879450.125695,1920,1080,60,h264,3004730.252419794,False,2430.7396173477173
2446,1712879450.146615,1920,1080,60,h264,3004407.2417383855,True,2431.9948196411133
2447,1712879450.156917,1920,1080,60,h264,3004871.3055988047,False,2432.612943649292
2448,1712879450.182254,1920,1080,60,h264,3004221.350196811,True,2434.133162498474
2449,1712879450.1933491,1920,1080,60,h264,3004626.338629262,False,2434.7988653182983
2450,1712879450.212682,1920,1080,60,h264,3004421.3672421114,True,2435.9588384628296
2451,1712879450.221101,1920,1080,60,h264,3005024.0126974415,False,2436.4639806747437
2452,1712879450.24263,1920,1080,60,h264,3004656.5770398984,True,2437.755718231201
2453,1712879450.269005,1920,1080,60,h264,3003931.423393982,False,2439.338221549988
2454,1712879450.277964,1920,1080,60,h264,3004493.4359435644,True,2439.8757648468018
2455,1712879450.297939,1920,1080,60,h264,3004241.5419991785,False,2441.0742616653442
2456,1712879450.309134,1920,1080,60,h264,3004637.998058984,True,2441.745958328247
2457,1712879450.343141,1920,1080,60,h264,3003351.161964297,False,2443.786382675171
2458,1712879450.356829,1920,1080,60,h264,3003563.637352411,True,2444.607653617859
2459,1712879450.370108,1920,1080,60,h264,3003806.1051034685,False,2445.4043912887573
2460,1712879450.3760471,1920,1080,60,h264,3004589.3229792635,True,2445.7607460021973
2461,1712879450.397591,1920,1080,60,h264,3004222.4063118566,False,2447.053384780884
2462,1712879450.416351,1920,1080,60,h264,3004060.832098499,True,2448.17898273468
2463,1712879450.435013,1920,1080,60,h264,3003906.6170802386,False,2449.298701286316
2464,1712879450.45547,1920,1080,60,h264,3003620.5249052164,True,2450.526123046875
2465,1712879450.464293,1920,1080,60,h264,3004190.051852501,False,2451.055498123169
2466,1712879450.4778602,1920,1080,60,h264,3004410.485888955,True,2451.8695306777954
2467,1712879450.4943202,1920,1080,60,h264,3004418.1661911584,False,2452.8571271896362
2468,1712879450.520469,1920,1080,60,h264,3003714.2415099493,True,2454.426054954529
2469,1712879450.529069,1920,1080,60,h264,3004299.2117610187,False,2454.942054748535
2470,1712879450.54538,1920,1080,60,h264,3004317.846779946,True,2455.9207248687744
2471,1712879450.563445,1920,1080,60,h264,3004207.7974384846,False,2457.004623413086
2472,1712879450.579642,1920,1080,60,h264,3004234.8281597267,True,2457.976441383362
2473,1712879450.600034,1920,1080,60,h264,3003954.352075431,False,2459.199957847595
2474,1712879450.627164,1920,1080,60,h264,3003180.696624259,True,2460.827751159668
2475,1712879450.634578,1920,1080,60,h264,3003851.093971292,False,2461.2725973129272
2476,1712879450.646622,1920,1080,60,h264,3004182.243892041,True,2461.995234489441
2477,1712879450.656608,1920,1080,60,h264,3004663.8371786163,False,2462.594404220581
2478,1712879450.6795578,1920,1080,60,h264,3004196.54959936,True,2463.9713859558105
2479,1712879450.710465,1920,1080,60,h264,3003148.1844134033,False,2465.8258152008057
2480,1712879450.715169,1920,1080,60,h264,3004015.2898552944,True,2466.108055114746
2481,1712879450.726367,1920,1080,60,h264,3004407.5576427467,False,2466.7799377441406
2482,1712879450.744093,1920,1080,60,h264,3004322.7168895807,True,2467.843494415283
2483,1712879450.7674491,1920,1080,60,h264,3003826.9419996496,False,2469.244866371155
2484,1712879450.7797918,1920,1080,60,h264,3004135.2294290774,True,2469.9854278564453
2485,1712879450.7983449,1920,1080,60,h264,3003990.2887939312,False,2471.098608970642
2486,1712879450.812077,1920,1080,60,h264,3004196.970509922,True,2471.922540664673
2487,1712879450.822986,1920,1080,60,h264,3004609.3521464528,False,2472.5770711898804
2488,1712879450.851685,1920,1080,60,h264,3003725.1413919674,True,2474.299020767212
2489,1712879450.859735,1920,1080,60,h264,3004345.475251723,False,2474.782018661499
2490,1712879450.881858,1920,1080,60,h264,3003940.8316491605,True,2476.109404563904
2491,1712879450.9399538,1920,1080,60,h264,3000922.202749883,False,2479.595146179199
2492,1712879450.942174,1920,1080,60,h264,3001965.1530645397,True,2479.728355407715
2493,1712879450.9441879,1920,1080,60,h264,3003022.9757084227,False,2479.849190711975
2494,1712879450.9468951,1920,1080,60,h264,3004030.3053535405,True,2480.011625289917
2495,1712879450.958931,1920,1080,60,h264,3004359.4906582227,False,2480.7337760925293
2496,1712879450.9777129,1920,1080,60,h264,3004198.4538821406,True,2481.8606901168823
2497,1712879450.989129,1920,1080,60,h264,3004572.341365268,False,2482.5456619262695
2498,1712879451.013053,1920,1080,60,h264,3004038.1679803114,True,2483.9810943603516
2499,1712879451.023181,1920,1080,60,h264,3004505.241754883,False,2484.5887756347656
2500,1712879451.0540879,1920,1080,60,h264,3003465.356581934,True,2486.443190574646
2501,1712879451.062718,1920,1080,60,h264,3004040.670356193,False,2486.9609928131104
2502,1712879451.079315,1920,1080,60,h264,3004038.4574372745,True,2487.95681476593
2503,1712879451.088712,1920,1080,60,h264,3004557.738504466,False,2488.5206365585327
2504,1712879451.110511,1920,1080,60,h264,3004178.671032222,True,2489.8285818099976
2505,1712879451.13059,1920,1080,60,h264,3003924.458562172,False,2491.0333156585693
2506,1712879451.147128,1920,1080,60,h264,3003926.5548633123,True,2492.025604248047
2507,1712879451.156564,1920,1080,60,h264,3004442.2030372224,False,2492.591757774353
2508,1712879451.18162,1920,1080,60,h264,3003828.4519618144,True,2494.0951108932495
2509,1712879451.1924212,1920,1080,60,h264,3004245.0343619054,False,2494.7431898117065
2510,1712879451.213474,1920,1080,60,h264,3003920.9610979278,True,2496.006360054016
2511,1712879451.236394,1920,1080,60,h264,3003462.485352971,False,2497.3815536499023
2512,1712879451.249269,1920,1080,60,h264,3003729.0000587446,True,2498.154058456421
2513,1712879451.282944,1920,1080,60,h264,3002495.869198439,False,2500.1745557785034
2514,1712879451.2858,1920,1080,60,h264,3003484.321788239,True,2500.345916748047
2515,1712879451.292267,1920,1080,60,h264,3004212.32937352,False,2500.7339429855347
2516,1712879451.319774,1920,1080,60,h264,3003424.202176914,True,2502.384352684021
2517,1712879451.326903,1920,1080,60,h264,3004103.943443131,False,2502.8121042251587
2518,1712879451.343195,1920,1080,60,h264,3004123.688764516,True,2503.7896156311035
2519,1712879451.3752372,1920,1080,60,h264,3003010.411795779,False,2505.712151527405
2520,1712879451.3956149,1920,1080,60,h264,3002736.902020441,True,2506.9348096847534
2521,1712879451.4066281,1920,1080,60,h264,3003136.4030272635,False,2507.5956058502197
2522,1712879451.4097521,1920,1080,60,h264,3004102.625508672,True,2507.783045768738
2523,1712879451.430433,1920,1080,60,h264,3003807.024677504,False,2509.0239000320435
2524,1712879451.448491,1920,1080,60,h264,3003700.0205155066,True,2510.1073837280273
2525,1712879451.465593,1920,1080,60,h264,3003661.7217858112,False,2511.1335039138794
2526,1712879451.4769511,1920,1080,60,h264,3004035.572776505,True,2511.8149852752686
2527,1712879451.497251,1920,1080,60,h264,3003767.8025636184,False,2513.03297996521
2528,1712879451.5078459,1920,1080,60,h264,3004196.0677476097,True,2513.668670654297
2529,1712879451.5305479,1920,1080,60,h264,3003756.276827303,False,2515.030789375305
2530,1712879451.548258,1920,1080,60,h264,3003674.465449638,True,2516.0934019088745
2531,1712879451.564852,1920,1080,60,h264,3003672.644938346,False,2517.0890378952026
2532,1712879451.581326,1920,1080,60,h264,3003679.4089351906,True,2518.0774784088135
2533,1712879451.590989,1920,1080,60,h264,3004173.5181752862,False,2518.6572647094727
2534,1712879451.6142652,1920,1080,60,h264,3003693.551879044,True,2520.0538301467896
2535,1712879451.62456,1920,1080,60,h264,3004142.090269146,False,2520.671525001526
2536,1712879451.6517172,1920,1080,60,h264,3003385.2267759796,True,2522.3009490966797
2537,1712879451.657863,1920,1080,60,h264,3004129.8771354835,False,2522.6696920394897
2538,1712879451.6933918,1920,1080,60,h264,3002776.0987959257,True,2524.801425933838
2539,1712879451.704103,1920,1080,60,h264,3003194.3163783206,False,2525.444097518921
2540,1712879451.71521,1920,1080,60,h264,3003584.0859537465,True,2526.1105155944824
2541,1712879451.729802,1920,1080,60,h264,3003725.083275363,False,2526.9860315322876
2542,1712879451.738722,1920,1080,60,h264,3004270.422155023,True,2527.521243095398
2543,1712879451.764825,1920,1080,60,h264,3003590.6323672514,False,2529.0874242782593
2544,1712879451.771434,1920,1080,60,h264,3004300.2422573506,True,2529.483962059021
2545,1712879451.827692,1920,1080,60,h264,3001475.3856418743,False,2532.8594398498535
2546,1712879451.8297348,1920,1080,60,h264,3002508.9912860687,True,2532.982006072998
2547,1712879451.832012,1920,1080,60,h264,3003525.8235471165,False,2533.118634223938
2548,1712879451.842091,1920,1080,60,h264,3003987.438888751,True,2533.723382949829
2549,1712879451.8627641,1920,1080,60,h264,3003695.478687216,False,2534.963765144348
2550,1712879451.9178638,1920,1080,60,h264,3000959.684422047,True,2538.269748687744
2551,1712879451.9204328,1920,1080,60,h264,3001953.774989815,False,2538.4238862991333
2552,1712879451.924212,1920,1080,60,h264,3002861.8518342488,True,2538.6506366729736
2553,1712879451.93218,1920,1080,60,h264,3003472.4490843583,False,2539.128713607788
2554,1712879451.947977,1920,1080,60,h264,3003527.253667479,True,2540.0765419006348
2555,1712879451.9587042,1920,1080,60,h264,3003941.633685374,False,2540.7201719284058
2556,1712879451.9803362,1920,1080,60,h264,3003582.5158581883,True,2542.0180892944336
2557,1712879451.998801,1920,1080,60,h264,3003448.1734404843,False,2543.1259775161743
2558,1712879452.0108318,1920,1080,60,h264,3003769.711442898,True,2543.847827911377
2559,1712879452.030633,1920,1080,60,h264,3003540.7559906277,False,2545.0358963012695
2560,1712879452.042764,1920,1080,60,h264,3003854.937225549,True,2545.7637548446655
2561,1712879452.0723488,1920,1080,60,h264,3002933.994210238,False,2547.538847923279
2562,1712879452.080898,1920,1080,60,h264,3003501.3376941234,True,2548.0518007278442
2563,1712879452.099183,1920,1080,60,h264,3003380.0565008274,False,2549.1489028930664
2564,1712879452.1094651,1920,1080,60,h264,3003824.4626579154,True,2549.7658252716064
2565,1712879452.1292741,1920,1080,60,h264,3003595.4570306544,False,2550.9543657302856
2566,1712879452.150292,1920,1080,60,h264,3003281.317293649,True,2552.2154331207275
2567,1712879452.1691241,1920,1080,60,h264,3003121.7145689526,False,2553.345365524292
2568,1712879452.176023,1920,1080,60,h264,3003804.1960464395,True,2553.759298324585
2569,1712879452.203707,1920,1080,60,h264,3003020.195824188,False,2555.4203367233276
2570,1712879452.2148201,1920,1080,60,h264,3003405.002792495,True,2556.0871267318726
2571,1712879452.225989,1920,1080,60,h264,3003785.676381548,False,2556.757264137268
2572,1712879452.2499259,1920,1080,60,h264,3003266.5335747544,True,2558.1934690475464
2573,1712879452.260074,1920,1080,60,h264,3003718.8335933583,False,2558.802351951599
2574,1712879452.291685,1920,1080,60,h264,3002660.1046566996,True,2560.6990242004395
2575,1712879452.3006132,1920,1080,60,h264,3003197.9343704595,False,2561.2347078323364
2576,1712879452.315348,1920,1080,60,h264,3003327.0863252776,True,2562.1187925338745
2577,1712879452.333907,1920,1080,60,h264,3003187.2874231865,False,2563.23233127594
2578,1712879452.346111,1920,1080,60,h264,3003494.1947310776,True,2563.964581489563
2579,1712879452.3657742,1920,1080,60,h264,3003276.8597562653,False,2565.1443672180176
2580,1712879452.37802,1920,1080,60,h264,3003580.5823607454,True,2565.879120826721
2581,1712879452.396615,1920,1080,60,h264,3003438.3509499617,False,2566.9948196411133
2582,1712879452.409339,1920,1080,60,h264,3003708.2567904484,True,2567.758255004883
2583,1712879452.429523,1920,1080,60,h264,3003454.600949018,False,2568.9692974090576
2584,1712879452.4511611,1920,1080,60,h264,3003099.2414630246,True,2570.267586708069
2585,1712879452.461709,1920,1080,60,h264,3003521.430049396,False,2570.900459289551
2586,1712879452.482063,1920,1080,60,h264,3003256.262825488,True,2572.1217012405396
2587,1712879452.499032,1920,1080,60,h264,3003228.3805009145,False,2573.1398391723633
2588,1712879452.5089018,1920,1080,60,h264,3003697.5457716337,True,2573.7320280075073
2589,1712879452.530087,1920,1080,60,h264,3003374.421998815,False,2575.003137588501
2590,1712879452.548511,1920,1080,60,h264,3003244.740986159,True,2576.10857963562
2591,1712879452.562768,1920,1080,60,h264,3003406.542485259,False,2576.963996887207
2592,1712879452.5726662,1920,1080,60,h264,3003872.986889388,True,2577.557888031006
2593,1712879452.594086,1920,1080,60,h264,3003533.861582234,False,2578.8430738449097
2594,1712879452.621488,1920,1080,60,h264,3002777.331813907,True,2580.4872035980225
2595,1712879452.627554,1920,1080,60,h264,3003510.857649667,False,2580.8511543273926
2596,1712879452.65115,1920,1080,60,h264,3003020.4841574915,True,2582.2669172286987
2597,1712879452.6598542,1920,1080,60,h264,3003569.3687426737,False,2582.789168357849
2598,1712879452.680383,1920,1080,60,h264,3003293.211807796,True,2584.020895957947
2599,1712879452.693366,1920,1080,60,h264,3003543.313787289,False,2584.7998809814453
2600,1712879452.716387,1920,1080,60,h264,3003093.7369538685,True,2586.181139945984
2601,1712879452.728678,1920,1080,60,h264,3003391.9027623446,False,2586.9185972213745
2602,1712879452.749252,1920,1080,60,h264,3003113.1171483905,True,2588.153042793274
2603,1712879452.760077,1920,1080,60,h264,3003513.100019224,False,2588.802537918091
2604,1712879452.780052,1920,1080,60,h264,3003276.143783843,True,2590.0010347366333
2605,1712879452.799696,1920,1080,60,h264,3003062.4182126783,False,2591.179676055908
2606,1712879452.8135018,1920,1080,60,h264,3003254.6982175913,True,2592.0080280303955
2607,1712879452.824238,1920,1080,60,h264,3003660.2159890058,False,2592.652201652527
2608,1712879452.845323,1920,1080,60,h264,3003346.4238561857,True,2593.917303085327
2609,1712879452.859391,1920,1080,60,h264,3003520.2122786255,False,2594.7613763809204
2610,1712879452.8830342,1920,1080,60,h264,3003029.184802634,True,2596.1799716949463
2611,1712879452.894408,1920,1080,60,h264,3003389.8663355387,False,2596.8623971939087
2612,1712879452.9143062,1920,1080,60,h264,3003159.026516146,True,2598.056287765503
2613,1712879452.926682,1920,1080,60,h264,3003449.9257444786,False,2598.798837661743
2614,1712879452.961324,1920,1080,60,h264,3002197.7546914862,True,2600.877356529236
2615,1712879452.9701,1920,1080,60,h264,3002737.9075849275,False,2601.403913497925
2616,1712879452.980766,1920,1080,60,h264,3003146.9429895165,True,2602.043881416321
2617,1712879452.99382,1920,1080,60,h264,3003390.4544686223,False,2602.827115058899
2618,1712879453.014839,1920,1080,60,h264,3003082.589103116,True,2604.0882539749146
2619,1712879453.025255,1920,1080,60,h264,3003508.421756623,False,2604.713215827942
2620,1712879453.047877,1920,1080,60,h264,3003089.8768328247,True,2606.0705423355103
2621,1712879453.057564,1920,1080,60,h264,3003565.789148646,False,2606.651759147644
2622,1712879453.080459,1920,1080,60,h264,3003128.6646064916,True,2608.0254650115967
2623,1712879453.0935931,1920,1080,60,h264,3003366.0897815805,False,2608.8135051727295
2624,1712879453.114642,1920,1080,60,h264,3003056.8849314977,True,2610.0764322280884
2625,1712879453.1328309,1920,1080,60,h264,3002945.301253266,False,2611.167769432068
2626,1712879453.1415539,1920,1080,60,h264,3003486.8273003222,True,2611.691150665283
2627,1712879453.1590872,1920,1080,60,h264,3003420.3536589346,False,2612.743148803711
2628,1712879453.18391,1920,1080,60,h264,3002851.4684160617,True,2614.2325115203857
2629,1712879453.193961,1920,1080,60,h264,3003300.8589004264,False,2614.835572242737
2630,1712879453.216529,1920,1080,60,h264,3002887.768296127,True,2616.189651489258
2631,1712879453.22675,1920,1080,60,h264,3003325.108163719,False,2616.802911758423
2632,1712879453.2612,1920,1080,60,h264,3002094.8451631465,True,2618.869915008545
2633,1712879453.272075,1920,1080,60,h264,3002486.946987852,False,2619.5224142074585
2634,1712879453.280839,1920,1080,60,h264,3003024.017676341,True,2620.04825592041
2635,1712879453.2915058,1920,1080,60,h264,3003430.02403284,False,2620.6882667541504
2636,1712879453.314313,1920,1080,60,h264,3003001.3561208,True,2622.0566940307617
2637,1712879453.32528,1920,1080,60,h264,3003386.432743633,False,2622.7147150039673
2638,1712879453.347317,1920,1080,60,h264,3003010.9963809843,True,2624.0369367599487
2639,1712879453.358714,1920,1080,60,h264,3003366.2504751654,False,2624.7207641601562
2640,1712879453.37827,1920,1080,60,h264,3003161.363666297,True,2625.894112586975
2641,1712879453.399969,1920,1080,60,h264,3002809.66316716,False,2627.1960639953613
2642,1712879453.413951,1920,1080,60,h264,3002987.324235268,True,2628.0349731445312
2643,1712879453.431448,1920,1080,60,h264,3002923.9472581847,False,2629.0847969055176
2644,1712879453.447886,1920,1080,60,h264,3002933.1709040264,True,2630.0710773468018
2645,1712879453.463861,1920,1080,60,h264,3002974.0951230265,False,2631.029577255249
2646,1712879453.484211,1920,1080,60,h264,3002715.5165269063,True,2632.250576019287
2647,1712879453.492695,1920,1080,60,h264,3003269.102633034,False,2632.759623527527
2648,1712879453.5270998,1920,1080,60,h264,3002049.4309181008,True,2634.823908805847
2649,1712879453.531122,1920,1080,60,h264,3002907.6668084785,False,2635.0652360916138
2650,1712879453.548023,1920,1080,60,h264,3002885.2291398295,True,2636.079297065735
2651,1712879453.559695,1920,1080,60,h264,3003220.107267007,False,2636.7796182632446
2652,1712879453.582627,1920,1080,60,h264,3002785.630954912,True,2638.155541419983
2653,1712879453.6024919,1920,1080,60,h264,3002560.9543095725,False,2639.3474292755127
2654,1712879453.6169071,1920,1080,60,h264,3002708.299066677,True,2640.212345123291
2655,1712879453.626863,1920,1080,60,h264,3003159.7921241405,False,2640.8096981048584
2656,1712879453.6542962,1920,1080,60,h264,3002419.1230382854,True,2642.455687522888
2657,1712879453.660009,1920,1080,60,h264,3003159.5730883414,False,2642.7984523773193
2658,1712879453.7035189,1920,1080,60,h264,3001324.674547642,True,2645.409049987793
2659,1712879453.706341,1920,1080,60,h264,3002261.245084603,False,2645.5783796310425
2660,1712879453.71413,1920,1080,60,h264,3002859.468257697,True,2646.0457134246826
2661,1712879453.726143,1920,1080,60,h264,3003169.8811436114,False,2646.7664909362793
2662,1712879453.752397,1920,1080,60,h264,3002511.0684206523,True,2648.3417415618896
2663,1712879453.769293,1920,1080,60,h264,3002489.23544194,False,2649.355502128601
2664,1712879453.777136,1920,1080,60,h264,3003082.885515385,True,2649.8260831832886
2665,1712879453.7929971,1920,1080,60,h264,3003131.1973530115,False,2650.777745246887
2666,1712879453.824648,1920,1080,60,h264,3002106.91011518,True,2652.6767921447754
2667,1712879453.836185,1920,1080,60,h264,3002449.0608042884,False,2653.369016647339
2668,1712879453.850518,1920,1080,60,h264,3002601.246657924,True,2654.22899723053
2669,1712879453.859403,1920,1080,60,h264,3003123.0689620534,False,2654.7620916366577
2670,1712879453.8852952,1920,1080,60,h264,3002490.8119495492,True,2656.3156270980835
2671,1712879453.893087,1920,1080,60,h264,3003086.383017201,False,2656.7831325531006
2672,1712879453.9135711,1920,1080,60,h264,3002821.159643971,True,2658.0121850967407
2673,1712879453.932093,1920,1080,60,h264,3002689.1339564137,False,2659.1234922409058
2674,1712879453.944608,1920,1080,60,h264,3002964.0538810487,True,2659.8743963241577
2675,1712879453.973207,1920,1080,60,h264,3002149.906640006,False,2661.590337753296
2676,1712879453.9792519,1920,1080,60,h264,3002862.5896165217,True,2661.9530296325684
2677,1712879454.000266,1920,1080,60,h264,3002562.1316808644,False,2663.213882446289
2678,1712879454.0117161,1920,1080,60,h264,3002908.6965269716,True,2663.90088558197
2679,1712879454.0411189,1920,1080,60,h264,3002041.506055744,False,2665.6650495529175
2680,1712879454.0545301,1920,1080,60,h264,3002255.3881833316,True,2666.4697265625
2681,1712879454.0630789,1920,1080,60,h264,3002797.594400314,False,2666.982650756836
2682,1712879454.0958788,1920,1080,60,h264,3001702.2147185374,True,2668.9506483078003
2683,1712879454.105797,1920,1080,60,h264,3002151.614286991,False,2669.545741081238
2684,1712879454.1097229,1920,1080,60,h264,3003005.1797616584,True,2669.781289100647
2685,1712879454.134084,1920,1080,60,h264,3002479.8016357278,False,2671.2429571151733
2686,1712879454.144487,1920,1080,60,h264,3002895.9566686978,True,2671.8671321868896
2687,1712879454.168145,1920,1080,60,h264,3002418.427081871,False,2673.28661441803
2688,1712879454.171797,1920,1080,60,h264,3003289.222600406,True,2673.5057401657104
2689,1712879454.19445,1920,1080,60,h264,3002879.481451982,False,2674.864912033081
2690,1712879454.2072861,1920,1080,60,h264,3003131.102865614,True,2675.635085105896
2691,1712879454.232068,1920,1080,60,h264,3002578.486543349,False,2677.122001647949
2692,1712879454.256053,1920,1080,60,h264,3002080.080769374,True,2678.5610961914062
2693,1712879454.263157,1920,1080,60,h264,3002717.0348077305,False,2678.987331390381
2694,1712879454.281121,1920,1080,60,h264,3002623.5717854807,True,2680.065178871155
2695,1712879454.297845,1920,1080,60,h264,3002613.521539812,False,2681.0686111450195
2696,1712879454.306682,1920,1080,60,h264,3003133.322656575,True,2681.5988445281982
2697,1712879454.327932,1920,1080,60,h264,3002819.1186358896,False,2682.873830795288
2698,1712879454.347574,1920,1080,60,h264,3002613.1170500503,True,2684.052357673645
2699,1712879454.37083,1920,1080,60,h264,3002164.8664055257,False,2685.4477214813232
2700,1712879454.380311,1920,1080,60,h264,3002640.7312722364,True,2686.0165786743164
2701,1712879454.403853,1920,1080,60,h264,3002173.6331829675,False,2687.429094314575
2702,1712879454.411437,1920,1080,60,h264,3002776.2848275197,True,2687.8841400146484
2703,1712879454.426948,1920,1080,60,h264,3002847.4737212923,False,2688.8148021698
2704,1712879454.449206,1920,1080,60,h264,3002466.726761,True,2690.150284767151
2705,1712879454.461611,1920,1080,60,h264,3002745.913716969,False,2690.89457988739
2706,1712879454.480803,1920,1080,60,h264,3002570.6810429436,True,2692.0460987091064
2707,1712879454.4994109,1920,1080,60,h264,3002434.6699578986,False,2693.162569999695
2708,1712879454.515543,1920,1080,60,h264,3002464.3071563034,True,2694.1304969787598
2709,1712879454.5284631,1920,1080,60,h264,3002708.637867862,False,2694.9057054519653
2710,1712879454.5466838,1920,1080,60,h264,3002598.5871781446,True,2695.998945236206
2711,1712879454.57893,1920,1080,60,h264,3001552.103361369,False,2697.9337120056152
2712,1712879454.589037,1920,1080,60,h264,3001984.1056436,True,2698.5401344299316
2713,1712879454.592004,1920,1080,60,h264,3002892.5181452,False,2698.718161582947
2714,1712879454.611115,1920,1080,60,h264,3002723.140046742,True,2699.8648166656494
2715,1712879454.621324,1920,1080,60,h264,3003147.761608149,False,2700.477361679077
