Шаг,Время,Ширина,Высота,Частота кадров,Кодек,Битрейт (КБ/сек),Время видео
426,0.07631087303161621,960,540,25.0,h264,3037.126953125,2024-04-13 12:55:10
427,0.04501509666442871,960,540,25.0,h264,1518.8427734375,2024-04-13 12:55:10
428,0.07681679725646973,960,540,25.0,h264,3060.009765625,2024-04-13 12:55:10
429,0.08597517013549805,960,540,25.0,h264,3063.0966796875,2024-04-13 12:55:10
430,0.0747079849243164,960,540,25.0,h264,3116.009765625,2024-04-13 12:55:11
431,0.08472204208374023,960,540,25.0,h264,3065.6572265625,2024-04-13 12:55:11
432,0.07661080360412598,960,540,25.0,h264,3006.8095703125,2024-04-13 12:55:11
433,0.08030223846435547,960,540,25.0,h264,3029.0908203125,2024-04-13 12:55:11
434,0.07756900787353516,960,540,25.0,h264,3029.0419921875,2024-04-13 12:55:11
435,0.07805490493774414,960,540,25.0,h264,2981.501953125,2024-04-13 12:55:11
436,0.04277801513671875,960,540,25.0,h264,1518.7412109375,2024-04-13 12:55:11
437,0.040985107421875,960,540,25.0,h264,1521.5712890625,2024-04-13 12:55:11
438,0.07578086853027344,960,540,25.0,h264,3112.962890625,2024-04-13 12:55:11
439,0.08922815322875977,960,540,25.0,h264,3034.6376953125,2024-04-13 12:55:11
440,0.07462811470031738,960,540,25.0,h264,3029.27734375,2024-04-13 12:55:11
441,0.08549189567565918,960,540,25.0,h264,3045.7109375,2024-04-13 12:55:11
442,0.06673383712768555,960,540,25.0,h264,3068.201171875,2024-04-13 12:55:11
443,0.04467916488647461,960,540,25.0,h264,1510.294921875,2024-04-13 12:55:11
444,0.040207862854003906,960,540,25.0,h264,1535.61328125,2024-04-13 12:55:11
445,0.08335995674133301,960,540,25.0,h264,3040.3212890625,2024-04-13 12:55:12
446,0.08543992042541504,960,540,25.0,h264,2868.6591796875,2024-04-13 12:55:12
447,0.04061412811279297,960,540,25.0,h264,1551.3427734375,2024-04-13 12:55:12
448,0.06945013999938965,960,540,25.0,h264,3004.5947265625,2024-04-13 12:55:12
449,0.041989803314208984,960,540,25.0,h264,1518.75,2024-04-13 12:55:12
450,0.0848839282989502,960,540,25.0,h264,3037.5009765625,2024-04-13 12:55:12
451,0.07924604415893555,960,540,25.0,h264,3037.5263671875,2024-04-13 12:55:12
452,0.08410191535949707,960,540,25.0,h264,3037.5,2024-04-13 12:55:12
453,0.06549811363220215,960,540,25.0,h264,3037.4794921875,2024-04-13 12:55:12
454,0.07703709602355957,960,540,25.0,h264,1518.75,2024-04-13 12:55:12
455,0.05410313606262207,960,540,25.0,h264,3037.5068359375,2024-04-13 12:55:12
456,0.06805872917175293,960,540,25.0,h264,3037.4990234375,2024-04-13 12:55:12
457,0.053109169006347656,960,540,25.0,h264,1518.787109375,2024-04-13 12:55:12
458,0.07177996635437012,960,540,25.0,h264,3037.49609375,2024-04-13 12:55:12
459,0.04410600662231445,960,540,25.0,h264,1518.75,2024-04-13 12:55:12
460,0.07416081428527832,960,540,25.0,h264,3037.888671875,2024-04-13 12:55:13
461,0.044347286224365234,960,540,25.0,h264,1518.7470703125,2024-04-13 12:55:13
462,0.044339895248413086,960,540,25.0,h264,1518.32421875,2024-04-13 12:55:13
463,0.07771897315979004,960,540,25.0,h264,3037.5,2024-04-13 12:55:13
464,0.040000200271606445,960,540,25.0,h264,2566.8056640625,2024-04-13 12:55:13
465,0.04015684127807617,960,540,25.0,h264,470.703125,2024-04-13 12:55:13
466,0.07295107841491699,960,540,25.0,h264,3037.513671875,2024-04-13 12:55:13
467,0.04385209083557129,960,540,25.0,h264,1518.798828125,2024-04-13 12:55:13
468,0.08569073677062988,960,540,25.0,h264,3037.453125,2024-04-13 12:55:13
469,0.06980109214782715,960,540,25.0,h264,3037.544921875,2024-04-13 12:55:13
470,0.045094966888427734,960,540,25.0,h264,1518.701171875,2024-04-13 12:55:13
471,0.04001593589782715,960,540,25.0,h264,1518.7578125,2024-04-13 12:55:13
472,0.04000115394592285,960,540,25.0,h264,2097.203125,2024-04-13 12:55:13
473,0.047286033630371094,960,540,25.0,h264,940.7099609375,2024-04-13 12:55:13
474,0.06939578056335449,960,540,25.0,h264,3037.5029296875,2024-04-13 12:55:13
475,0.04445314407348633,960,540,25.0,h264,1518.3427734375,2024-04-13 12:55:13
476,0.05005502700805664,960,540,25.0,h264,1518.7939453125,2024-04-13 12:55:13
477,0.06920194625854492,960,540,25.0,h264,3037.505859375,2024-04-13 12:55:13
478,0.04125094413757324,960,540,25.0,h264,1519.119140625,2024-04-13 12:55:14
479,0.0748751163482666,960,540,25.0,h264,3037.0849609375,2024-04-13 12:55:14
480,0.04639792442321777,960,540,25.0,h264,1518.75390625,2024-04-13 12:55:14
481,0.07396697998046875,960,540,25.0,h264,3037.9169921875,2024-04-13 12:55:14
482,0.04418206214904785,960,540,25.0,h264,1518.94921875,2024-04-13 12:55:14
483,0.04000091552734375,960,540,25.0,h264,1590.2021484375,2024-04-13 12:55:14
484,0.07378005981445312,960,540,25.0,h264,2965.435546875,2024-04-13 12:55:14
485,0.04497504234313965,960,540,25.0,h264,1518.75,2024-04-13 12:55:14
486,0.04064488410949707,960,540,25.0,h264,1518.798828125,2024-04-13 12:55:14
487,0.0490872859954834,960,540,25.0,h264,1519.3046875,2024-04-13 12:55:14
488,0.06767678260803223,960,540,25.0,h264,3036.8837890625,2024-04-13 12:55:14
489,0.05275082588195801,960,540,25.0,h264,1518.740234375,2024-04-13 12:55:14
490,0.07677531242370605,960,540,25.0,h264,3037.4970703125,2024-04-13 12:55:14
491,0.07129693031311035,960,540,25.0,h264,3037.4970703125,2024-04-13 12:55:14
492,0.08989381790161133,960,540,25.0,h264,3037.92578125,2024-04-13 12:55:14
493,0.07126712799072266,960,540,25.0,h264,3037.12109375,2024-04-13 12:55:14
494,0.042449951171875,960,540,25.0,h264,1518.75,2024-04-13 12:55:14
495,0.040059804916381836,960,540,25.0,h264,1518.75,2024-04-13 12:55:15
496,0.07535004615783691,960,540,25.0,h264,3037.49609375,2024-04-13 12:55:15
497,0.0417170524597168,960,540,25.0,h264,1518.7109375,2024-04-13 12:55:15
498,0.04059410095214844,960,540,25.0,h264,1519.1640625,2024-04-13 12:55:15
499,0.04163217544555664,960,540,25.0,h264,1518.9814453125,2024-04-13 12:55:15
500,0.04029273986816406,960,540,25.0,h264,1518.5244140625,2024-04-13 12:55:15
501,0.0752110481262207,960,540,25.0,h264,3037.5,2024-04-13 12:55:15
502,0.04360508918762207,960,540,25.0,h264,1518.3388671875,2024-04-13 12:55:15
503,0.07599496841430664,960,540,25.0,h264,3037.5,2024-04-13 12:55:15
504,0.041710853576660156,960,540,25.0,h264,1518.748046875,2024-04-13 12:55:15
505,0.04333901405334473,960,540,25.0,h264,1518.75,2024-04-13 12:55:15
506,0.07049107551574707,960,540,25.0,h264,3037.5,2024-04-13 12:55:15
507,0.042053937911987305,960,540,25.0,h264,1518.7451171875,2024-04-13 12:55:15
508,0.04619026184082031,960,540,25.0,h264,1518.75,2024-04-13 12:55:15
509,0.07758784294128418,960,540,25.0,h264,3037.5546875,2024-04-13 12:55:15
510,0.07805585861206055,960,540,25.0,h264,3037.5,2024-04-13 12:55:15
511,0.0473790168762207,960,540,25.0,h264,1518.75,2024-04-13 12:55:15
512,0.040006160736083984,960,540,25.0,h264,2144.908203125,2024-04-13 12:55:15
513,0.07373213768005371,960,540,25.0,h264,2411.287109375,2024-04-13 12:55:16
514,0.0408320426940918,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
515,0.041945695877075195,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
516,0.043105125427246094,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
517,0.07390999794006348,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
518,0.04315900802612305,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
519,0.07717204093933105,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
520,0.04646611213684082,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
521,0.07327890396118164,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
522,0.044435977935791016,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
523,0.07695579528808594,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
524,0.042771339416503906,960,540,25.0,h264,1518.75390625,2024-04-13 12:55:16
525,0.07558393478393555,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
526,0.0400547981262207,960,540,25.0,h264,2895.7998046875,2024-04-13 12:55:16
527,0.08260107040405273,960,540,25.0,h264,1660.498046875,2024-04-13 12:55:16
528,0.041610002517700195,960,540,25.0,h264,1518.75,2024-04-13 12:55:16
529,0.07714104652404785,960,540,25.0,h264,3037.5,2024-04-13 12:55:16
530,0.057753801345825195,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
531,0.07826995849609375,960,540,25.0,h264,3038.0625,2024-04-13 12:55:17
532,0.06504440307617188,960,540,25.0,h264,3037.494140625,2024-04-13 12:55:17
533,0.04160785675048828,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
534,0.09727001190185547,960,540,25.0,h264,3037.3037109375,2024-04-13 12:55:17
535,0.04044485092163086,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
536,0.06281495094299316,960,540,25.0,h264,3037.13671875,2024-04-13 12:55:17
537,0.07992029190063477,960,540,25.0,h264,3037.5,2024-04-13 12:55:17
538,0.07451486587524414,960,540,25.0,h264,3037.4970703125,2024-04-13 12:55:17
539,0.04387998580932617,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
540,0.04195713996887207,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
541,0.08512091636657715,960,540,25.0,h264,3037.8662109375,2024-04-13 12:55:17
542,0.049347877502441406,960,540,25.0,h264,1518.75,2024-04-13 12:55:17
543,0.0657050609588623,960,540,25.0,h264,3037.0869140625,2024-04-13 12:55:17
544,0.04479503631591797,960,540,25.0,h264,1519.1630859375,2024-04-13 12:55:17
545,0.07490801811218262,960,540,25.0,h264,3037.08203125,2024-04-13 12:55:17
546,0.08647489547729492,960,540,25.0,h264,3037.5,2024-04-13 12:55:18
547,0.06960415840148926,960,540,25.0,h264,3037.548828125,2024-04-13 12:55:18
548,0.04198193550109863,960,540,25.0,h264,1518.9609375,2024-04-13 12:55:18
549,0.07597208023071289,960,540,25.0,h264,3037.2431640625,2024-04-13 12:55:18
550,0.04285287857055664,960,540,25.0,h264,1518.75,2024-04-13 12:55:18
551,0.044016122817993164,960,540,25.0,h264,1518.75,2024-04-13 12:55:18
552,0.07117080688476562,960,540,25.0,h264,3037.552734375,2024-04-13 12:55:18
553,0.04590106010437012,960,540,25.0,h264,1518.75,2024-04-13 12:55:18
554,0.07961606979370117,960,540,25.0,h264,3037.5,2024-04-13 12:55:18
555,0.040848731994628906,960,540,25.0,h264,1518.75,2024-04-13 12:55:18
556,0.04000115394592285,960,540,25.0,h264,2226.123046875,2024-04-13 12:55:18
557,0.042382001876831055,960,540,25.0,h264,811.376953125,2024-04-13 12:55:18
558,0.04000115394592285,960,540,25.0,h264,1688.2578125,2024-04-13 12:55:18
559,0.07806587219238281,960,540,25.0,h264,2868.154296875,2024-04-13 12:55:18
560,0.04055380821228027,960,540,25.0,h264,1518.5546875,2024-04-13 12:55:18
561,0.040000200271606445,960,540,25.0,h264,1825.841796875,2024-04-13 12:55:18
562,0.04073691368103027,960,540,25.0,h264,1211.6533203125,2024-04-13 12:55:18
563,0.04000210762023926,960,540,25.0,h264,2125.052734375,2024-04-13 12:55:18
564,0.05449390411376953,960,540,25.0,h264,912.4365234375,2024-04-13 12:55:18
565,0.06331706047058105,960,540,25.0,h264,3037.498046875,2024-04-13 12:55:19
566,0.04007291793823242,960,540,25.0,h264,2887.3720703125,2024-04-13 12:55:19
567,0.07581520080566406,960,540,25.0,h264,1668.873046875,2024-04-13 12:55:19
568,0.047815799713134766,960,540,25.0,h264,1518.75,2024-04-13 12:55:19
569,0.08118414878845215,960,540,25.0,h264,3037.5419921875,2024-04-13 12:55:19
570,0.040010929107666016,960,540,25.0,h264,2921.0771484375,2024-04-13 12:55:19
571,0.0733480453491211,960,540,25.0,h264,1635.1728515625,2024-04-13 12:55:19
572,0.07728004455566406,960,540,25.0,h264,3037.46875,2024-04-13 12:55:19
573,0.04360389709472656,960,540,25.0,h264,1518.7392578125,2024-04-13 12:55:19
574,0.04227423667907715,960,540,25.0,h264,1518.7509765625,2024-04-13 12:55:19
575,0.04369473457336426,960,540,25.0,h264,1518.7685546875,2024-04-13 12:55:19
576,0.07479119300842285,960,540,25.0,h264,3037.5,2024-04-13 12:55:19
577,0.048134803771972656,960,540,25.0,h264,1518.751953125,2024-04-13 12:55:19
578,0.07642102241516113,960,540,25.0,h264,3038.1982421875,2024-04-13 12:55:19
579,0.04000091552734375,960,540,25.0,h264,2414.462890625,2024-04-13 12:55:19
580,0.07752704620361328,960,540,25.0,h264,2141.0556640625,2024-04-13 12:55:19
581,0.04340195655822754,960,540,25.0,h264,1518.75,2024-04-13 12:55:19
582,0.07932424545288086,960,540,25.0,h264,3037.5,2024-04-13 12:55:20
583,0.04000067710876465,960,540,25.0,h264,1854.06640625,2024-04-13 12:55:20
584,0.07114529609680176,960,540,25.0,h264,2702.1953125,2024-04-13 12:55:20
585,0.049118995666503906,960,540,25.0,h264,1518.7509765625,2024-04-13 12:55:20
586,0.07427096366882324,960,540,25.0,h264,3037.5078125,2024-04-13 12:55:20
587,0.043367862701416016,960,540,25.0,h264,1518.763671875,2024-04-13 12:55:20
588,0.07607603073120117,960,540,25.0,h264,3037.5146484375,2024-04-13 12:55:20
589,0.053704023361206055,960,540,25.0,h264,1518.72265625,2024-04-13 12:55:20
590,0.07077598571777344,960,540,25.0,h264,3037.505859375,2024-04-13 12:55:20
591,0.0760049819946289,960,540,25.0,h264,3037.5302734375,2024-04-13 12:55:20
592,0.08793425559997559,960,540,25.0,h264,3037.4931640625,2024-04-13 12:55:20
593,0.04000091552734375,960,540,25.0,h264,2440.517578125,2024-04-13 12:55:20
594,0.07014775276184082,960,540,25.0,h264,2115.69921875,2024-04-13 12:55:20
595,0.04550623893737793,960,540,25.0,h264,1518.755859375,2024-04-13 12:55:20
596,0.0778968334197998,960,540,25.0,h264,3037.5224609375,2024-04-13 12:55:20
597,0.08313798904418945,960,540,25.0,h264,3037.5,2024-04-13 12:55:20
598,0.08756709098815918,960,540,25.0,h264,3037.5,2024-04-13 12:55:21
599,0.07982802391052246,960,540,25.0,h264,3037.5,2024-04-13 12:55:21
600,0.08005595207214355,960,540,25.0,h264,3037.5,2024-04-13 12:55:21
601,0.06105208396911621,960,540,25.0,h264,3037.466796875,2024-04-13 12:55:21
602,0.04606199264526367,960,540,25.0,h264,1519.5830078125,2024-04-13 12:55:21
603,0.05118298530578613,960,540,25.0,h264,1517.9501953125,2024-04-13 12:55:21
604,0.07737278938293457,960,540,25.0,h264,3037.48046875,2024-04-13 12:55:21
605,0.07085323333740234,960,540,25.0,h264,3037.51953125,2024-04-13 12:55:21
606,0.04292607307434082,960,540,25.0,h264,1518.75,2024-04-13 12:55:21
607,0.04397082328796387,960,540,25.0,h264,1518.75,2024-04-13 12:55:21
608,0.06769299507141113,960,540,25.0,h264,3037.5048828125,2024-04-13 12:55:21
609,0.042629241943359375,960,540,25.0,h264,1518.75,2024-04-13 12:55:21
610,0.05042886734008789,960,540,25.0,h264,1518.75,2024-04-13 12:55:21
611,0.040007829666137695,960,540,25.0,h264,2000.0986328125,2024-04-13 12:55:21
612,0.0754401683807373,960,540,25.0,h264,2556.1103515625,2024-04-13 12:55:21
613,0.046608924865722656,960,540,25.0,h264,1518.7490234375,2024-04-13 12:55:21
614,0.06682300567626953,960,540,25.0,h264,3037.53125,2024-04-13 12:55:22
615,0.041799068450927734,960,540,25.0,h264,1518.73046875,2024-04-13 12:55:22
616,0.049176931381225586,960,540,25.0,h264,1518.7685546875,2024-04-13 12:55:22
617,0.08939504623413086,960,540,25.0,h264,3037.5,2024-04-13 12:55:22
618,0.0684659481048584,960,540,25.0,h264,3037.5,2024-04-13 12:55:22
619,0.04000115394592285,960,540,25.0,h264,2516.244140625,2024-04-13 12:55:22
620,0.04000091552734375,960,540,25.0,h264,1049.40234375,2024-04-13 12:55:22
621,0.0746450424194336,960,540,25.0,h264,2509.3603515625,2024-04-13 12:55:22
622,0.08051681518554688,960,540,25.0,h264,3037.46875,2024-04-13 12:55:22
623,0.042936086654663086,960,540,25.0,h264,1518.75,2024-04-13 12:55:22
624,0.040872812271118164,960,540,25.0,h264,1518.7685546875,2024-04-13 12:55:22
625,0.0772249698638916,960,540,25.0,h264,3037.494140625,2024-04-13 12:55:22
626,0.04350113868713379,960,540,25.0,h264,1518.7294921875,2024-04-13 12:55:22
627,0.04061603546142578,960,540,25.0,h264,1518.765625,2024-04-13 12:55:22
628,0.07935094833374023,960,540,25.0,h264,3037.5,2024-04-13 12:55:22
629,0.040003061294555664,960,540,25.0,h264,2617.9326171875,2024-04-13 12:55:22
630,0.04108381271362305,960,540,25.0,h264,419.5693359375,2024-04-13 12:55:22
631,0.04000210762023926,960,540,25.0,h264,1552.6875,2024-04-13 12:55:22
632,0.07802128791809082,960,540,25.0,h264,3003.5625,2024-04-13 12:55:23
633,0.04075479507446289,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
634,0.04000115394592285,960,540,25.0,h264,2010.6005859375,2024-04-13 12:55:23
635,0.04000091552734375,960,540,25.0,h264,1798.6005859375,2024-04-13 12:55:23
636,0.040509939193725586,960,540,25.0,h264,747.0673828125,2024-04-13 12:55:23
637,0.08063220977783203,960,540,25.0,h264,3037.5,2024-04-13 12:55:23
638,0.07242870330810547,960,540,25.0,h264,3037.5,2024-04-13 12:55:23
639,0.051924943923950195,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
640,0.0651099681854248,960,540,25.0,h264,3037.5,2024-04-13 12:55:23
641,0.04662823677062988,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
642,0.040753841400146484,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
643,0.04000115394592285,960,540,25.0,h264,2963.3486328125,2024-04-13 12:55:23
644,0.08023500442504883,960,540,25.0,h264,1593.09375,2024-04-13 12:55:23
645,0.07179403305053711,960,540,25.0,h264,3037.5,2024-04-13 12:55:23
646,0.04688072204589844,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
647,0.04255104064941406,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
648,0.041410207748413086,960,540,25.0,h264,1518.75,2024-04-13 12:55:23
649,0.04000091552734375,960,540,25.0,h264,2206.5458984375,2024-04-13 12:55:23
650,0.040026187896728516,960,540,25.0,h264,1140.8076171875,2024-04-13 12:55:23
651,0.07491374015808105,960,540,25.0,h264,2727.646484375,2024-04-13 12:55:24
652,0.057169198989868164,960,540,25.0,h264,1518.75,2024-04-13 12:55:24
653,0.06331586837768555,960,540,25.0,h264,3037.50390625,2024-04-13 12:55:24
654,0.04789614677429199,960,540,25.0,h264,1518.75,2024-04-13 12:55:24
655,0.06940388679504395,960,540,25.0,h264,3037.2724609375,2024-04-13 12:55:24
656,0.040003061294555664,960,540,25.0,h264,1918.5791015625,2024-04-13 12:55:24
657,0.04000091552734375,960,540,25.0,h264,1358.6357421875,2024-04-13 12:55:24
658,0.04647397994995117,960,540,25.0,h264,1279.0439453125,2024-04-13 12:55:24
659,0.040000200271606445,960,540,25.0,h264,1564.58984375,2024-04-13 12:55:24
660,0.07362771034240723,960,540,25.0,h264,2991.66015625,2024-04-13 12:55:24
661,0.045493125915527344,960,540,25.0,h264,1520.30078125,2024-04-13 12:55:24
662,0.07741785049438477,960,540,25.0,h264,3037.4970703125,2024-04-13 12:55:24
663,0.043859004974365234,960,540,25.0,h264,1517.3154296875,2024-04-13 12:55:24
664,0.08613228797912598,960,540,25.0,h264,3037.4091796875,2024-04-13 12:55:24
665,0.07275772094726562,960,540,25.0,h264,3037.5078125,2024-04-13 12:55:24
666,0.07728934288024902,960,540,25.0,h264,3037.5,2024-04-13 12:55:24
667,0.0402219295501709,960,540,25.0,h264,2884.53515625,2024-04-13 12:55:24
668,0.04655194282531738,960,540,25.0,h264,152.9375,2024-04-13 12:55:24
669,0.07550287246704102,960,540,25.0,h264,3037.5,2024-04-13 12:55:25
670,0.04000091552734375,960,540,25.0,h264,1523.1025390625,2024-04-13 12:55:25
671,0.040728092193603516,960,540,25.0,h264,1514.3974609375,2024-04-13 12:55:25
672,0.08111906051635742,960,540,25.0,h264,3037.5,2024-04-13 12:55:25
673,0.10306096076965332,960,540,25.0,h264,3037.5,2024-04-13 12:55:25
674,0.05327892303466797,960,540,25.0,h264,3037.515625,2024-04-13 12:55:25
675,0.04218125343322754,960,540,25.0,h264,1518.75,2024-04-13 12:55:25
676,0.07278585433959961,960,540,25.0,h264,3037.484375,2024-04-13 12:55:25
677,0.058908939361572266,960,540,25.0,h264,1518.765625,2024-04-13 12:55:25
678,0.06838393211364746,960,540,25.0,h264,3037.5,2024-04-13 12:55:25
679,0.07940816879272461,960,540,25.0,h264,3037.4736328125,2024-04-13 12:55:25
680,0.04000115394592285,960,540,25.0,h264,1733.083984375,2024-04-13 12:55:25
681,0.08178186416625977,960,540,25.0,h264,2823.189453125,2024-04-13 12:55:25
682,0.04000091552734375,960,540,25.0,h264,2029.93359375,2024-04-13 12:55:25
683,0.04001188278198242,960,540,25.0,h264,1840.9150390625,2024-04-13 12:55:25
684,0.04158210754394531,960,540,25.0,h264,685.572265625,2024-04-13 12:55:25
685,0.07722187042236328,960,540,25.0,h264,3037.29296875,2024-04-13 12:55:26
686,0.07515430450439453,960,540,25.0,h264,3038.2958984375,2024-04-13 12:55:26
687,0.042662858963012695,960,540,25.0,h264,1518.73828125,2024-04-13 12:55:26
688,0.04255199432373047,960,540,25.0,h264,1518.1669921875,2024-04-13 12:55:26
689,0.08096909523010254,960,540,25.0,h264,3037.310546875,2024-04-13 12:55:26
690,0.040004730224609375,960,540,25.0,h264,2544.1826171875,2024-04-13 12:55:26
691,0.06899404525756836,960,540,25.0,h264,2012.267578125,2024-04-13 12:55:26
692,0.04301810264587402,960,540,25.0,h264,1518.5625,2024-04-13 12:55:26
693,0.0412898063659668,960,540,25.0,h264,1518.75,2024-04-13 12:55:26
694,0.045409202575683594,960,540,25.0,h264,1518.7353515625,2024-04-13 12:55:26
695,0.08099079132080078,960,540,25.0,h264,3037.5,2024-04-13 12:55:26
696,0.07973718643188477,960,540,25.0,h264,3037.5048828125,2024-04-13 12:55:26
697,0.0740809440612793,960,540,25.0,h264,3037.5244140625,2024-04-13 12:55:26
698,0.04366898536682129,960,540,25.0,h264,1518.75,2024-04-13 12:55:26
699,0.0405731201171875,960,540,25.0,h264,1518.7177734375,2024-04-13 12:55:26
700,0.08146500587463379,960,540,25.0,h264,3037.5068359375,2024-04-13 12:55:26
701,0.04000091552734375,960,540,25.0,h264,1674.6943359375,2024-04-13 12:55:26
702,0.0407869815826416,960,540,25.0,h264,1362.7939453125,2024-04-13 12:55:26
703,0.07439303398132324,960,540,25.0,h264,3037.787109375,2024-04-13 12:55:27
704,0.040000200271606445,960,540,25.0,h264,2152.947265625,2024-04-13 12:55:27
705,0.040001869201660156,960,540,25.0,h264,932.845703125,2024-04-13 12:55:27
706,0.04058504104614258,960,540,25.0,h264,1470.1669921875,2024-04-13 12:55:27
707,0.04050493240356445,960,540,25.0,h264,1518.75,2024-04-13 12:55:27
708,0.04349708557128906,960,540,25.0,h264,1518.7529296875,2024-04-13 12:55:27
709,0.07538890838623047,960,540,25.0,h264,3037.4951171875,2024-04-13 12:55:27
710,0.052680015563964844,960,540,25.0,h264,1518.7548828125,2024-04-13 12:55:27
711,0.06728816032409668,960,540,25.0,h264,3037.5,2024-04-13 12:55:27
712,0.044504642486572266,960,540,25.0,h264,1518.7451171875,2024-04-13 12:55:27
713,0.046233177185058594,960,540,25.0,h264,1518.7509765625,2024-04-13 12:55:27
714,0.08140301704406738,960,540,25.0,h264,3037.50390625,2024-04-13 12:55:27
715,0.07005977630615234,960,540,25.0,h264,3037.5,2024-04-13 12:55:27
716,0.043549299240112305,960,540,25.0,h264,1518.75,2024-04-13 12:55:27
717,0.07570099830627441,960,540,25.0,h264,3037.5,2024-04-13 12:55:27
718,0.04301786422729492,960,540,25.0,h264,1518.75,2024-04-13 12:55:27
719,0.07730317115783691,960,540,25.0,h264,3037.5,2024-04-13 12:55:27
720,0.040715932846069336,960,540,25.0,h264,1518.75,2024-04-13 12:55:27
721,0.07583093643188477,960,540,25.0,h264,3037.5,2024-04-13 12:55:28
722,0.044100046157836914,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
723,0.04000091552734375,960,540,25.0,h264,1561.3271484375,2024-04-13 12:55:28
724,0.042738914489746094,960,540,25.0,h264,1476.1728515625,2024-04-13 12:55:28
725,0.07652926445007324,960,540,25.0,h264,3037.5,2024-04-13 12:55:28
726,0.07718205451965332,960,540,25.0,h264,3037.5,2024-04-13 12:55:28
727,0.0435028076171875,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
728,0.0771338939666748,960,540,25.0,h264,3037.5,2024-04-13 12:55:28
729,0.044927120208740234,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
730,0.07501006126403809,960,540,25.0,h264,3037.5029296875,2024-04-13 12:55:28
731,0.040184974670410156,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
732,0.04492592811584473,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
733,0.07725095748901367,960,540,25.0,h264,3037.5,2024-04-13 12:55:28
734,0.042294979095458984,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
735,0.0413661003112793,960,540,25.0,h264,1918.751953125,2024-04-13 12:55:28
736,0.07737207412719727,960,540,25.0,h264,2637.498046875,2024-04-13 12:55:28
737,0.05184578895568848,960,540,25.0,h264,1518.75,2024-04-13 12:55:28
738,0.06879425048828125,960,540,25.0,h264,3037.5,2024-04-13 12:55:29
739,0.07847976684570312,960,540,25.0,h264,3037.494140625,2024-04-13 12:55:29
740,0.08133506774902344,960,540,25.0,h264,3037.5,2024-04-13 12:55:29
741,0.04007291793823242,960,540,25.0,h264,2890.208984375,2024-04-13 12:55:29
742,0.04600930213928223,960,540,25.0,h264,147.291015625,2024-04-13 12:55:29
743,0.07380175590515137,960,540,25.0,h264,3037.505859375,2024-04-13 12:55:29
744,0.07634520530700684,960,540,25.0,h264,3037.4990234375,2024-04-13 12:55:29
745,0.06021308898925781,960,540,25.0,h264,1518.751953125,2024-04-13 12:55:29
746,0.05918264389038086,960,540,25.0,h264,3037.5078125,2024-04-13 12:55:29
747,0.045408010482788086,960,540,25.0,h264,1518.7490234375,2024-04-13 12:55:29
748,0.07538509368896484,960,540,25.0,h264,3037.4990234375,2024-04-13 12:55:29
749,0.0664970874786377,960,540,25.0,h264,1518.7578125,2024-04-13 12:55:29
750,0.05425286293029785,960,540,25.0,h264,3037.5283203125,2024-04-13 12:55:29
751,0.0403900146484375,960,540,25.0,h264,1518.9296875,2024-04-13 12:55:29
752,0.047410011291503906,960,540,25.0,h264,1518.5380859375,2024-04-13 12:55:29
753,0.04000091552734375,960,540,25.0,h264,2890.1953125,2024-04-13 12:55:29
754,0.07040905952453613,960,540,25.0,h264,1666.2744140625,2024-04-13 12:55:29
755,0.04291415214538574,960,540,25.0,h264,1518.533203125,2024-04-13 12:55:30
756,0.04163813591003418,960,540,25.0,h264,1518.748046875,2024-04-13 12:55:30
757,0.0849158763885498,960,540,25.0,h264,3037.5341796875,2024-04-13 12:55:30
758,0.07040905952453613,960,540,25.0,h264,3037.5,2024-04-13 12:55:30
759,0.042168617248535156,960,540,25.0,h264,1518.7412109375,2024-04-13 12:55:30
760,0.04273629188537598,960,540,25.0,h264,1518.75,2024-04-13 12:55:30
